season,rating_year,week,game_id,away_team,home_team,selected_team,opponent_team,selected_side,provider,market_line,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2025,2024,5,,Florida State,Virginia,Virginia,Florida State,home,DraftKings,7.0,-0.6,7.6,Value,0.25,-5.1,-3.2,0.6,8,46,38,win,15.0,0.9091,0.2273
2025,2024,5,,Houston,Oregon State,Oregon State,Houston,home,DraftKings,11.5,-4.0,15.5,Value,0.0,-6.7,-8.2,4.0,-3,24,27,win,8.5,0.9091,0.0
2025,2024,7,,NC State,Notre Dame,NC State,Notre Dame,away,DraftKings,23.5,22.5,1.0,Watch,0.0,23.9,3.9,22.5,29,36,7,loss,-5.5,-1.0,-0.0
2025,2024,8,,Old Dominion,James Madison,James Madison,Old Dominion,home,DraftKings,-3.0,-16.0,13.0,Value,0.0,7.5,-6.0,16.0,36,63,27,win,33.0,0.9091,0.0
2025,2024,7,,South Florida,North Texas,South Florida,North Texas,away,DraftKings,2.5,0.3,2.2,Lean,0.0,-4.5,-2.3,0.3,-27,36,63,win,29.5,0.9091,0.0
2025,2024,7,,Rutgers,Washington,Rutgers,Washington,away,DraftKings,9.5,-0.8,10.3,Value,0.0,3.1,6.4,-0.8,19,38,19,loss,-9.5,-1.0,-0.0
2025,2024,5,,TCU,Arizona State,TCU,Arizona State,away,DraftKings,3.0,1.1,1.9,Watch,0.0,9.4,10.8,1.1,3,27,24,push,0.0,0.0,0.0
2025,2024,7,,East Carolina,Tulane,Tulane,East Carolina,home,DraftKings,-7.0,-9.2,2.2,Lean,0.0,5.7,-1.0,9.2,7,26,19,push,0.0,0.0,0.0
2025,2024,6,,Kentucky,Georgia,Georgia,Kentucky,home,DraftKings,-19.5,-21.3,1.8,Watch,0.0,24.3,5.5,21.3,21,35,14,win,1.5,0.9091,0.0
2025,2024,6,,Wisconsin,Michigan,Wisconsin,Michigan,away,DraftKings,17.5,10.1,7.4,Value,0.25,10.6,3.0,10.1,14,24,10,win,3.5,0.9091,0.2273
2025,2024,8,,San José State,Utah State,San José State,Utah State,away,DraftKings,3.0,-2.4,5.4,Value,0.0,-10.4,-5.5,-2.4,5,30,25,loss,-2.0,-1.0,-0.0
2025,2024,8,,LSU,Vanderbilt,LSU,Vanderbilt,away,DraftKings,1.5,-8.5,10.0,Value,0.0,4.9,15.9,-8.5,7,31,24,loss,-5.5,-1.0,-0.0
2025,2024,5,,UCF,Kansas State,Kansas State,UCF,home,DraftKings,-6.0,-13.8,7.8,Value,0.25,14.1,2.8,13.8,14,34,20,win,8.0,0.9091,0.2273
2025,2024,6,,Minnesota,Ohio State,Minnesota,Ohio State,away,DraftKings,23.5,23.3,0.2,No Play,0.0,31.2,10.4,23.3,39,42,3,loss,-15.5,-1.0,-0.0
2025,2024,8,,UNLV,Boise State,UNLV,Boise State,away,DraftKings,12.5,3.3,9.2,Value,0.25,10.1,9.3,3.3,25,56,31,loss,-12.5,-1.0,-0.25
2025,2024,7,,Iowa,Wisconsin,Iowa,Wisconsin,away,DraftKings,-5.5,-10.3,4.8,Value,0.0,3.0,15.8,-10.3,-37,0,37,win,31.5,0.9091,0.0
2025,2024,7,,Alabama,Missouri,Alabama,Missouri,away,DraftKings,-3.0,-8.5,5.5,Value,0.0,14.0,25.0,-8.5,-3,24,27,push,0.0,0.0,0.0
2025,2024,8,,Buffalo,Massachusetts,Massachusetts,Buffalo,home,DraftKings,16.5,15.4,1.1,Watch,0.0,-21.9,-4.0,-15.4,-7,21,28,win,9.5,0.9091,0.0
2025,2024,5,,Arizona,Iowa State,Iowa State,Arizona,home,DraftKings,-4.0,-15.6,11.6,Value,0.0,10.3,-2.8,15.6,25,39,14,win,21.0,0.9091,0.0
2025,2024,5,,Army,East Carolina,Army,East Carolina,away,DraftKings,3.5,-7.7,11.2,Value,0.0,-1.0,9.2,-7.7,22,28,6,loss,-18.5,-1.0,-0.0
2025,2024,7,,Arkansas,Tennessee,Tennessee,Arkansas,home,DraftKings,-10.0,-13.5,3.5,Lean,0.0,22.0,11.0,13.5,3,34,31,loss,-7.0,-1.0,-0.0
2025,2024,6,,Colorado,TCU,Colorado,TCU,away,DraftKings,13.5,5.2,8.3,Value,0.25,10.8,8.1,5.2,14,35,21,loss,-0.5,-1.0,-0.25
2025,2024,7,,Fresno State,Colorado State,Colorado State,Fresno State,home,DraftKings,5.5,-0.6,6.1,Value,0.0,-5.7,-3.8,0.6,28,49,21,win,33.5,0.9091,0.0
2025,2024,8,,Eastern Michigan,Miami (OH),Miami (OH),Eastern Michigan,home,DraftKings,-12.5,-17.1,4.6,Value,0.0,1.3,-13.3,17.1,14,44,30,win,1.5,0.9091,0.0
2025,2024,8,,Missouri,Auburn,Missouri,Auburn,away,DraftKings,-1.5,-2.0,0.5,No Play,0.0,9.5,14.0,-2.0,-6,17,23,win,4.5,0.9091,0.0
2025,2024,5,,Tennessee,Mississippi State,Tennessee,Mississippi State,away,DraftKings,-7.5,-23.6,16.1,Value,0.0,-4.1,22.0,-23.6,-7,34,41,loss,-0.5,-1.0,-0.0
2025,2024,6,,Mississippi State,Texas A&M,Texas A&M,Mississippi State,home,DraftKings,-17.5,-23.6,6.1,Value,0.0,17.0,-4.1,23.6,22,31,9,win,4.5,0.9091,0.0
2025,2024,5,,Georgia Southern,James Madison,Georgia Southern,James Madison,away,DraftKings,14.5,11.7,2.8,Lean,0.0,7.5,-1.7,11.7,25,35,10,loss,-10.5,-1.0,-0.0
2025,2024,7,,Liberty,UTEP,Liberty,UTEP,away,DraftKings,-1.5,-20.4,18.9,Value,0.0,-22.7,0.2,-20.4,-11,8,19,win,9.5,0.9091,0.0
2025,2024,6,,Texas Tech,Houston,Houston,Texas Tech,home,DraftKings,13.5,10.0,3.5,Lean,0.0,-8.2,4.3,-10.0,-24,11,35,loss,-10.5,-1.0,-0.0
2025,2024,7,,Massachusetts,Kent State,Massachusetts,Kent State,away,DraftKings,1.5,-8.6,10.1,Value,0.0,-33.0,-21.9,-8.6,36,42,6,loss,-34.5,-1.0,-0.0
2025,2024,7,,Florida,Texas A&M,Florida,Texas A&M,away,DraftKings,7.0,5.7,1.3,Watch,0.0,17.0,13.8,5.7,17,34,17,loss,-10.0,-1.0,-0.0
2025,2024,8,,Utah,BYU,BYU,Utah,home,DraftKings,4.0,-10.1,14.1,Value,0.0,15.3,7.7,10.1,3,24,21,win,7.0,0.9091,0.0
2025,2024,8,,Coastal Carolina,App State,Coastal Carolina,App State,away,DraftKings,10.5,1.3,9.2,Value,0.25,-8.1,-6.9,1.3,-8,37,45,win,18.5,0.9091,0.2273
2025,2024,5,,Indiana,Iowa,Iowa,Indiana,home,DraftKings,9.5,1.8,7.7,Value,0.25,15.8,20.1,-1.8,-5,15,20,win,4.5,0.9091,0.2273
2025,2024,7,,Louisiana Tech,Kennesaw State,Louisiana Tech,Kennesaw State,away,DraftKings,-4.5,-11.0,6.5,Value,0.0,-25.1,-11.6,-11.0,28,35,7,loss,-32.5,-1.0,-0.0
2025,2024,7,,UCF,Cincinnati,UCF,Cincinnati,away,DraftKings,10.0,-0.4,10.4,Value,0.0,-0.1,2.8,-0.4,9,20,11,win,1.0,0.9091,0.0
2025,2024,5,,Utah,West Virginia,West Virginia,Utah,home,DraftKings,13.5,3.1,10.4,Value,0.0,2.1,7.7,-3.1,-34,14,48,loss,-20.5,-1.0,-0.0
2025,2024,6,,Washington,Maryland,Maryland,Washington,home,DraftKings,5.5,4.5,1.0,Watch,0.0,-3.9,3.1,-4.5,-4,20,24,win,1.5,0.9091,0.0
2025,2024,7,,South Carolina,LSU,South Carolina,LSU,away,DraftKings,8.5,1.5,7.0,Value,0.25,15.9,16.9,1.5,10,20,10,loss,-1.5,-1.0,-0.25
2025,2024,8,,West Virginia,UCF,West Virginia,UCF,away,DraftKings,6.5,3.2,3.3,Lean,0.0,2.8,2.1,3.2,32,45,13,loss,-25.5,-1.0,-0.0
2025,2024,5,,USC,Illinois,Illinois,USC,home,DraftKings,6.5,-0.2,6.7,Value,0.0,9.6,11.9,0.2,2,34,32,win,8.5,0.9091,0.0
2025,2024,5,,Bowling Green,Ohio,Bowling Green,Ohio,away,DraftKings,7.5,6.6,0.9,No Play,0.0,2.3,-1.8,6.6,15,35,20,loss,-7.5,-1.0,-0.0
2025,2024,7,,Jacksonville State,Sam Houston,Sam Houston,Jacksonville State,home,DraftKings,7.0,3.4,3.6,Lean,0.0,-6.9,-1.0,-3.4,-2,27,29,win,5.0,0.9091,0.0
2025,2024,7,,Southern Miss,Georgia Southern,Georgia Southern,Southern Miss,home,DraftKings,3.0,-26.4,29.4,Value,0.0,-1.7,-25.6,26.4,-3,35,38,push,0.0,0.0,0.0
2025,2024,7,,Louisiana,James Madison,Louisiana,James Madison,away,DraftKings,18.5,5.2,13.3,Value,0.0,7.5,4.8,5.2,10,24,14,win,8.5,0.9091,0.0
2025,2024,8,,Northern Illinois,Ohio,Northern Illinois,Ohio,away,DraftKings,10.5,8.3,2.2,Lean,0.0,2.3,-3.5,8.3,27,48,21,loss,-16.5,-1.0,-0.0
2025,2024,8,,UConn,Boston College,Boston College,UConn,home,DraftKings,2.5,-2.2,4.7,Value,0.0,1.2,1.5,2.2,-15,23,38,loss,-12.5,-1.0,-0.0
2025,2024,7,,Charlotte,Army,Army,Charlotte,home,DraftKings,-17.5,-27.0,9.5,Value,0.25,9.2,-15.3,27.0,17,24,7,loss,-0.5,-1.0,-0.25
2025,2024,5,,Auburn,Texas A&M,Texas A&M,Auburn,home,DraftKings,-6.5,-10.0,3.5,Lean,0.0,17.0,9.5,10.0,6,16,10,loss,-0.5,-1.0,-0.0
2025,2024,5,,Liberty,Old Dominion,Liberty,Old Dominion,away,DraftKings,14.5,-3.7,18.2,Value,0.0,-6.0,0.2,-3.7,14,21,7,win,0.5,0.9091,0.0
2025,2024,5,,Akron,Toledo,Akron,Toledo,away,DraftKings,21.5,17.9,3.6,Lean,0.0,-2.5,-17.9,17.9,42,45,3,loss,-20.5,-1.0,-0.0
2025,2024,8,,Oklahoma,South Carolina,South Carolina,Oklahoma,home,DraftKings,4.5,-9.9,14.4,Value,0.0,16.9,9.5,9.9,-19,7,26,loss,-14.5,-1.0,-0.0
2025,2024,8,,Kent State,Toledo,Toledo,Kent State,home,DraftKings,-25.5,-33.0,7.5,Value,0.25,-2.5,-33.0,33.0,35,45,10,win,9.5,0.9091,0.2273
2025,2024,7,,Old Dominion,Marshall,Marshall,Old Dominion,home,DraftKings,14.5,-11.6,26.1,Value,0.0,3.1,-6.0,11.6,24,48,24,win,38.5,0.9091,0.0
2025,2024,7,,Nebraska,Maryland,Maryland,Nebraska,home,DraftKings,7.0,6.9,0.1,No Play,0.0,-3.9,5.5,-6.9,-3,31,34,win,4.0,0.9091,0.0
2025,2024,8,,Texas A&M,Arkansas,Arkansas,Texas A&M,home,DraftKings,7.5,3.5,4.0,Value,0.0,11.0,17.0,-3.5,-3,42,45,win,4.5,0.9091,0.0
2025,2024,8,,Georgia State,Georgia Southern,Georgia Southern,Georgia State,home,DraftKings,-6.5,-18.7,12.2,Value,0.0,-1.7,-17.9,18.7,17,41,24,win,10.5,0.9091,0.0
2025,2024,7,,Pittsburgh,Florida State,Pittsburgh,Florida State,away,DraftKings,10.5,-5.6,16.1,Value,0.0,-3.2,4.9,-5.6,-3,31,34,win,13.5,0.9091,0.0
2025,2024,7,,Navy,Temple,Navy,Temple,away,DraftKings,-10.0,-21.3,11.3,Value,0.0,-20.3,3.5,-21.3,-1,31,32,loss,-9.0,-1.0,-0.0
2025,2024,5,,Memphis,Florida Atlantic,Memphis,Florida Atlantic,away,DraftKings,-14.0,-19.8,5.8,Value,0.0,-12.7,9.6,-19.8,-29,26,55,win,15.0,0.9091,0.0
2025,2024,8,,Temple,Charlotte,Charlotte,Temple,home,DraftKings,10.0,-7.5,17.5,Value,0.0,-15.3,-20.3,7.5,-35,14,49,loss,-25.0,-1.0,-0.0
2025,2024,7,,UAB,Florida Atlantic,UAB,Florida Atlantic,away,DraftKings,4.5,1.1,3.4,Lean,0.0,-12.7,-11.3,1.1,20,53,33,loss,-15.5,-1.0,-0.0
2025,2024,5,,California,Boston College,California,Boston College,away,DraftKings,6.0,-0.3,6.3,Value,0.0,1.2,4.0,-0.3,-4,24,28,win,10.0,0.9091,0.0
2025,2024,8,,Mississippi State,Florida,Florida,Mississippi State,home,DraftKings,-9.5,-20.4,10.9,Value,0.0,13.8,-4.1,20.4,2,23,21,loss,-7.5,-1.0,-0.0
2025,2024,7,,App State,Georgia State,App State,Georgia State,away,DraftKings,-3.0,-7.3,4.3,Value,0.0,-17.9,-8.1,-7.3,-21,20,41,win,18.0,0.9091,0.0
2025,2024,8,,Troy,UL Monroe,Troy,UL Monroe,away,DraftKings,-4.5,-7.6,3.1,Lean,0.0,-16.7,-6.6,-7.6,-23,14,37,win,18.5,0.9091,0.0
2025,2024,5,,San Diego State,Northern Illinois,Northern Illinois,San Diego State,home,DraftKings,1.5,-14.4,15.9,Value,0.0,-3.5,-15.4,14.4,-3,3,6,loss,-1.5,-1.0,-0.0
2025,2024,8,,Texas State,Marshall,Marshall,Texas State,home,DraftKings,3.0,-0.2,3.2,Lean,0.0,3.1,5.4,0.2,3,40,37,win,6.0,0.9091,0.0
2025,2024,5,,Rutgers,Minnesota,Minnesota,Rutgers,home,DraftKings,-3.5,-6.5,3.0,Lean,0.0,10.4,6.4,6.5,3,31,28,loss,-0.5,-1.0,-0.0
2025,2024,8,,Michigan State,Indiana,Indiana,Michigan State,home,DraftKings,-26.5,-27.2,0.7,No Play,0.0,20.1,-4.6,27.2,25,38,13,loss,-1.5,-1.0,-0.0
2025,2024,7,,Northwestern,Penn State,Penn State,Northwestern,home,DraftKings,-20.5,-35.3,14.8,Value,0.0,24.6,-8.2,35.3,-1,21,22,loss,-21.5,-1.0,-0.0
2025,2024,8,,Oregon,Rutgers,Rutgers,Oregon,home,DraftKings,17.5,17.1,0.4,No Play,0.0,6.4,26.0,-17.1,-46,10,56,loss,-28.5,-1.0,-0.0
2025,2024,8,,New Mexico State,Liberty,Liberty,New Mexico State,home,DraftKings,-10.5,-21.7,11.2,Value,0.0,0.2,-19.0,21.7,3,30,27,loss,-7.5,-1.0,-0.0
2025,2024,8,,Central Michigan,Bowling Green,Bowling Green,Central Michigan,home,DraftKings,-3.0,-16.5,13.5,Value,0.0,-1.8,-15.8,16.5,-21,6,27,loss,-24.0,-1.0,-0.0
2025,2024,5,,Georgia Tech,Wake Forest,Wake Forest,Georgia Tech,home,DraftKings,13.5,5.1,8.4,Value,0.25,-5.7,1.9,-5.1,-1,29,30,win,12.5,0.9091,0.2273
2025,2024,8,,Akron,Ball State,Ball State,Akron,home,DraftKings,2.5,-0.6,3.1,Lean,0.0,-19.8,-17.9,0.6,14,42,28,win,16.5,0.9091,0.0
2025,2024,5,,UConn,Buffalo,Buffalo,UConn,home,DraftKings,3.0,3.0,0.0,No Play,0.0,-4.0,1.5,-3.0,-3,17,20,push,0.0,0.0,0.0
2025,2024,7,,Virginia Tech,Georgia Tech,Virginia Tech,Georgia Tech,away,DraftKings,14.0,-5.6,19.6,Value,0.0,1.9,10.0,-5.6,15,35,20,loss,-1.0,-1.0,-0.0
2025,2024,7,,UCLA,Michigan State,UCLA,Michigan State,away,DraftKings,7.0,-0.8,7.8,Value,0.25,-4.6,-1.3,-0.8,-25,13,38,win,32.0,0.9091,0.2273
2025,2024,8,,Purdue,Northwestern,Northwestern,Purdue,home,DraftKings,-3.0,-10.5,7.5,Value,0.25,-8.2,-16.2,10.5,19,19,0,win,16.0,0.9091,0.2273
2025,2024,8,,Pittsburgh,Syracuse,Syracuse,Pittsburgh,home,DraftKings,9.5,-3.1,12.6,Value,0.0,5.5,4.9,3.1,-17,13,30,loss,-7.5,-1.0,-0.0
2025,2024,5,,Duke,Syracuse,Syracuse,Duke,home,DraftKings,4.0,-2.4,6.4,Value,0.0,5.5,5.6,2.4,-35,3,38,loss,-31.0,-1.0,-0.0
2025,2024,5,,Louisville,Pittsburgh,Louisville,Pittsburgh,away,DraftKings,-3.0,-6.2,3.2,Lean,0.0,4.9,13.6,-6.2,-7,27,34,win,4.0,0.9091,0.0
2025,2024,7,,Toledo,Bowling Green,Bowling Green,Toledo,home,DraftKings,10.5,-3.2,13.7,Value,0.0,-1.8,-2.5,3.2,5,28,23,win,15.5,0.9091,0.0
2025,2024,8,,Hawai'i,Colorado State,Colorado State,Hawai'i,home,DraftKings,-2.5,-7.7,5.2,Value,0.0,-5.7,-10.9,7.7,-12,19,31,loss,-14.5,-1.0,-0.0
2025,2024,8,,Arkansas State,South Alabama,South Alabama,Arkansas State,home,DraftKings,-8.5,-15.2,6.7,Value,0.0,2.8,-9.9,15.2,-1,14,15,loss,-9.5,-1.0,-0.0
2025,2024,5,,Virginia Tech,NC State,Virginia Tech,NC State,away,DraftKings,10.0,-3.6,13.6,Value,0.0,3.9,10.0,-3.6,-2,21,23,win,12.0,0.9091,0.0
2025,2024,7,,UL Monroe,Coastal Carolina,Coastal Carolina,UL Monroe,home,DraftKings,3.0,-12.3,15.3,Value,0.0,-6.9,-16.7,12.3,15,23,8,win,18.0,0.9091,0.0
2025,2024,8,,Arizona,Houston,Arizona,Houston,away,DraftKings,-1.5,-2.9,1.4,Watch,0.0,-8.2,-2.8,-2.9,3,31,28,loss,-4.5,-1.0,-0.0
2025,2024,7,,Miami (OH),Akron,Miami (OH),Akron,away,DraftKings,-11.5,-16.7,5.2,Value,0.0,-17.9,1.3,-16.7,-13,7,20,win,1.5,0.9091,0.0
2025,2024,5,,Utah State,Vanderbilt,Utah State,Vanderbilt,away,DraftKings,23.5,17.8,5.7,Value,0.0,4.9,-10.4,17.8,20,55,35,win,3.5,0.9091,0.0
2025,2024,5,,Hawai'i,Air Force,Hawai'i,Air Force,away,DraftKings,7.0,1.7,5.3,Value,0.0,-11.7,-10.9,1.7,-9,35,44,win,16.0,0.9091,0.0
2025,2024,8,,UTEP,Sam Houston,Sam Houston,UTEP,home,DraftKings,3.5,-18.3,21.8,Value,0.0,-6.9,-22.7,18.3,-18,17,35,loss,-14.5,-1.0,-0.0
2025,2024,8,,Tulsa,East Carolina,East Carolina,Tulsa,home,DraftKings,-16.5,-22.1,5.6,Value,0.0,-1.0,-20.6,22.1,14,41,27,loss,-2.5,-1.0,-0.0
2025,2024,8,,Baylor,TCU,TCU,Baylor,home,DraftKings,-3.5,-4.9,1.4,Watch,0.0,10.8,8.4,4.9,6,42,36,win,2.5,0.9091,0.0
2025,2024,7,,Kansas,Texas Tech,Kansas,Texas Tech,away,DraftKings,13.5,1.9,11.6,Value,0.0,4.3,4.9,1.9,25,42,17,loss,-11.5,-1.0,-0.0
2025,2024,8,,Nebraska,Minnesota,Minnesota,Nebraska,home,DraftKings,7.0,-7.4,14.4,Value,0.0,10.4,5.5,7.4,18,24,6,win,25.0,0.9091,0.0
2025,2024,8,,UTSA,North Texas,UTSA,North Texas,away,DraftKings,4.0,-4.2,8.2,Value,0.25,-4.5,2.2,-4.2,38,55,17,loss,-34.0,-1.0,-0.25
2025,2024,7,,Northern Illinois,Eastern Michigan,Northern Illinois,Eastern Michigan,away,DraftKings,-1.5,-7.3,5.8,Value,0.0,-13.3,-3.5,-7.3,6,16,10,loss,-7.5,-1.0,-0.0
2025,2024,8,,Southern Miss,Louisiana,Louisiana,Southern Miss,home,DraftKings,4.5,-32.9,37.4,Value,0.0,4.8,-25.6,32.9,-12,10,22,loss,-7.5,-1.0,-0.0
2025,2024,5,,App State,Boise State,Boise State,App State,home,DraftKings,-16.5,-20.7,4.2,Value,0.0,10.1,-8.1,20.7,33,47,14,win,16.5,0.9091,0.0
2025,2024,8,,North Carolina,California,North Carolina,California,away,DraftKings,7.5,1.5,6.0,Value,0.0,4.0,5.0,1.5,3,21,18,win,4.5,0.9091,0.0
2025,2024,7,,Washington State,Ole Miss,Washington State,Ole Miss,away,DraftKings,33.5,29.1,4.4,Value,0.0,27.9,1.3,29.1,3,24,21,win,30.5,0.9091,0.0
2025,2024,8,,Army,Tulane,Army,Tulane,away,DraftKings,10.0,-1.0,11.0,Value,0.0,5.7,9.2,-1.0,7,24,17,win,3.0,0.9091,0.0
2025,2024,5,,Eastern Michigan,Central Michigan,Eastern Michigan,Central Michigan,away,DraftKings,3.0,0.0,3.0,Lean,0.0,-15.8,-13.3,0.0,11,24,13,loss,-8.0,-1.0,-0.0
2025,2024,8,,Ohio State,Wisconsin,Ohio State,Wisconsin,away,DraftKings,-24.5,-25.7,1.2,Watch,0.0,3.0,31.2,-25.7,-34,0,34,win,9.5,0.9091,0.0
2025,2024,8,,Florida International,Western Kentucky,Western Kentucky,Florida International,home,DraftKings,-10.0,-12.4,2.4,Lean,0.0,-2.2,-12.1,12.4,-19,6,25,loss,-29.0,-1.0,-0.0
2025,2024,7,,Iowa State,Colorado,Colorado,Iowa State,home,DraftKings,3.0,-0.3,3.3,Lean,0.0,8.1,10.3,0.3,7,24,17,win,10.0,0.9091,0.0
2025,2024,5,,UCLA,Northwestern,UCLA,Northwestern,away,DraftKings,6.0,-4.4,10.4,Value,0.0,-8.2,-1.3,-4.4,3,17,14,win,3.0,0.9091,0.0
2025,2024,5,,Cincinnati,Kansas,Kansas,Cincinnati,home,DraftKings,-5.5,-7.5,2.0,Lean,0.0,4.9,-0.1,7.5,-3,34,37,loss,-8.5,-1.0,-0.0
2025,2024,7,,Ball State,Western Michigan,Western Michigan,Ball State,home,DraftKings,-9.5,-12.1,2.6,Lean,0.0,-10.2,-19.8,12.1,42,42,0,win,32.5,0.9091,0.0
2025,2024,8,,Memphis,UAB,UAB,Memphis,home,DraftKings,23.5,18.4,5.1,Value,0.0,-11.3,9.6,-18.4,7,31,24,win,30.5,0.9091,0.0
2025,2024,5,,Rice,Navy,Navy,Rice,home,DraftKings,-14.0,-17.4,3.4,Lean,0.0,3.5,-11.4,17.4,8,21,13,loss,-6.0,-1.0,-0.0
2025,2024,8,,Cincinnati,Oklahoma State,Oklahoma State,Cincinnati,home,DraftKings,23.5,-0.0,23.5,Value,0.0,-2.6,-0.1,0.0,-32,17,49,loss,-8.5,-1.0,-0.0
2025,2024,7,,BYU,Arizona,BYU,Arizona,away,DraftKings,-2.5,-15.6,13.1,Value,0.0,-2.8,15.3,-15.6,-6,27,33,win,3.5,0.9091,0.0
2025,2024,7,,New Mexico,Boise State,Boise State,New Mexico,home,DraftKings,-14.5,-27.4,12.9,Value,0.0,10.1,-14.8,27.4,16,41,25,win,1.5,0.9091,0.0
2025,2024,5,,New Mexico State,New Mexico,New Mexico State,New Mexico,away,DraftKings,16.5,6.7,9.8,Value,0.25,-14.8,-19.0,6.7,18,38,20,loss,-1.5,-1.0,-0.25
2025,2024,8,,Wyoming,Air Force,Air Force,Wyoming,home,DraftKings,-4.0,-4.4,0.4,No Play,0.0,-11.7,-13.6,4.4,3,24,21,loss,-1.0,-1.0,-0.0
2025,2024,5,,Jacksonville State,Southern Miss,Jacksonville State,Southern Miss,away,DraftKings,4.5,-22.1,26.6,Value,0.0,-25.6,-1.0,-22.1,17,42,25,loss,-12.5,-1.0,-0.0
2025,2024,8,,Washington State,Virginia,Washington State,Virginia,away,DraftKings,16.5,-3.9,20.4,Value,0.0,-5.1,1.3,-3.9,2,22,20,win,14.5,0.9091,0.0
2025,2024,7,,Stanford,SMU,SMU,Stanford,home,DraftKings,-19.5,-28.2,8.7,Value,0.25,17.5,-8.2,28.2,24,34,10,win,4.5,0.9091,0.2273
2025,2024,7,,Troy,Texas State,Texas State,Troy,home,DraftKings,-7.5,-14.5,7.0,Value,0.25,5.4,-6.6,14.5,-7,41,48,loss,-14.5,-1.0,-0.25
2025,2024,8,,Texas,Kentucky,Texas,Kentucky,away,DraftKings,-12.5,-16.1,3.6,Lean,0.0,5.5,24.1,-16.1,-3,13,16,loss,-9.5,-1.0,-0.0
2025,2024,5,,Tulane,Tulsa,Tulane,Tulsa,away,DraftKings,-14.5,-23.8,9.3,Value,0.25,-20.6,5.7,-23.8,-17,14,31,win,2.5,0.9091,0.2273
2025,2024,7,,Houston,Oklahoma State,Oklahoma State,Houston,home,DraftKings,14.5,-8.1,22.6,Value,0.0,-2.6,-8.2,8.1,-22,17,39,loss,-7.5,-1.0,-0.0
2025,2024,8,,Florida State,Stanford,Stanford,Florida State,home,DraftKings,17.5,2.5,15.0,Value,0.0,-8.2,-3.2,-2.5,7,20,13,win,24.5,0.9091,0.0
2025,2024,8,,Nevada,New Mexico,Nevada,New Mexico,away,DraftKings,14.0,2.9,11.1,Value,0.0,-14.8,-15.2,2.9,2,24,22,win,12.0,0.9091,0.0
2025,2024,5,,Kentucky,South Carolina,South Carolina,Kentucky,home,DraftKings,-5.5,-13.9,8.4,Value,0.25,16.9,5.5,13.9,22,35,13,win,16.5,0.9091,0.2273
2025,2024,5,,South Alabama,North Texas,South Alabama,North Texas,away,DraftKings,13.5,-4.8,18.3,Value,0.0,-4.5,2.8,-4.8,14,36,22,loss,-0.5,-1.0,-0.0
2025,2024,7,,Wake Forest,Oregon State,Oregon State,Wake Forest,home,DraftKings,1.5,-1.5,3.0,Lean,0.0,-6.7,-5.7,1.5,-25,14,39,loss,-23.5,-1.0,-0.0
2025,2024,7,,Air Force,UNLV,UNLV,Air Force,home,DraftKings,-7.0,-23.5,16.5,Value,0.0,9.3,-11.7,23.5,3,51,48,loss,-4.0,-1.0,-0.0
2025,2024,5,,Baylor,Oklahoma State,Oklahoma State,Baylor,home,DraftKings,21.0,8.5,12.5,Value,0.0,-2.6,8.4,-8.5,-18,27,45,win,3.0,0.9091,0.0
2025,2024,8,,Florida Atlantic,South Florida,Florida Atlantic,South Florida,away,DraftKings,20.5,12.9,7.6,Value,0.25,-2.3,-12.7,12.9,35,48,13,loss,-14.5,-1.0,-0.25
2025,2024,8,,SMU,Clemson,SMU,Clemson,away,DraftKings,3.5,-1.7,5.2,Value,0.0,13.3,17.5,-1.7,-11,24,35,win,14.5,0.9091,0.0
2025,2024,7,,TCU,Kansas State,Kansas State,TCU,home,DraftKings,3.0,-5.8,8.8,Value,0.25,14.1,10.8,5.8,13,41,28,win,16.0,0.9091,0.2273
2025,2024,5,,Marshall,Louisiana,Louisiana,Marshall,home,DraftKings,2.5,-4.2,6.7,Value,0.0,4.8,3.1,4.2,3,54,51,win,5.5,0.9091,0.0
2025,2024,5,,Arkansas State,UL Monroe,Arkansas State,UL Monroe,away,DraftKings,1.5,-4.3,5.8,Value,0.0,-16.7,-9.9,-4.3,12,28,16,loss,-10.5,-1.0,-0.0
2025,2024,7,,Rice,UTSA,UTSA,Rice,home,DraftKings,-8.5,-16.1,7.6,Value,0.25,2.2,-11.4,16.1,48,61,13,win,39.5,0.9091,0.2273
2025,2024,5,,Massachusetts,Missouri,Massachusetts,Missouri,away,DraftKings,44.5,38.4,6.1,Value,0.0,14.0,-21.9,38.4,36,42,6,win,8.5,0.9091,0.0
2025,2024,7,,Utah State,Hawai'i,Hawai'i,Utah State,home,DraftKings,1.5,-2.0,3.5,Lean,0.0,-10.9,-10.4,2.0,18,44,26,win,19.5,0.9091,0.0
2025,2024,5,,Louisiana Tech,UTEP,Louisiana Tech,UTEP,away,DraftKings,-3.5,-8.6,5.1,Value,0.0,-22.7,-11.6,-8.6,-19,11,30,win,15.5,0.9091,0.0
2025,2024,7,,San José State,Wyoming,San José State,Wyoming,away,DraftKings,-1.5,-5.6,4.1,Value,0.0,-13.6,-5.5,-5.6,7,35,28,loss,-8.5,-1.0,-0.0
