season,week,game_id,gameday,away_team,home_team,selected_team,opponent_team,selected_side,market_line,market_odds,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2023,1,2023_01_HOU_BAL,2023-09-10,HOU,BAL,HOU,BAL,away,9.5,-110,7.1,2.4,Watch,0.0,0.9,-4.7,7.1,16,25,9,loss,-6.5,-1.0,-0.0
2023,1,2023_01_CIN_CLE,2023-09-10,CIN,CLE,CLE,CIN,home,1.0,-115,0.8,0.2,No Play,0.0,-0.0,2.3,-0.8,21,24,3,win,22.0,0.8696,0.0
2023,1,2023_01_JAX_IND,2023-09-10,JAX,IND,IND,JAX,home,4.0,-112,4.0,0.0,No Play,0.0,-3.9,1.6,-4.0,-10,21,31,loss,-6.0,-1.0,-0.0
2023,1,2023_01_TB_MIN,2023-09-10,TB,MIN,TB,MIN,away,4.0,-110,0.3,3.7,Lean,0.0,-1.3,-0.1,0.3,-3,17,20,win,7.0,0.9091,0.0
2023,1,2023_01_TEN_NO,2023-09-10,TEN,NO,NO,TEN,home,-3.0,-102,-3.3,0.3,No Play,0.0,0.3,-1.5,3.3,1,16,15,loss,-2.0,-1.0,-0.0
2023,1,2023_01_SF_PIT,2023-09-10,SF,PIT,SF,PIT,away,-1.5,-108,-4.2,2.7,Watch,0.0,-0.5,5.2,-4.2,-23,7,30,win,21.5,0.9259,0.0
2023,1,2023_01_ARI_WAS,2023-09-10,ARI,WAS,ARI,WAS,away,7.0,-108,3.4,3.6,Lean,0.0,-0.6,-2.5,3.4,4,20,16,win,3.0,0.9259,0.0
2023,1,2023_01_GB_CHI,2023-09-10,GB,CHI,GB,CHI,away,1.0,-110,-1.4,2.4,Watch,0.0,-3.6,-0.7,-1.4,-18,20,38,win,19.0,0.9091,0.0
2023,1,2023_01_LV_DEN,2023-09-10,LV,DEN,LV,DEN,away,3.0,-105,1.0,2.0,Watch,0.0,-1.8,-1.3,1.0,-1,16,17,win,4.0,0.9524,0.0
2023,1,2023_01_MIA_LAC,2023-09-10,MIA,LAC,MIA,LAC,away,3.0,-110,0.8,2.2,Watch,0.0,0.2,0.9,0.8,-2,34,36,win,5.0,0.9091,0.0
2023,1,2023_01_PHI_NE,2023-09-10,PHI,NE,NE,PHI,home,3.5,-110,2.4,1.1,No Play,0.0,0.9,4.8,-2.4,-5,20,25,loss,-1.5,-1.0,-0.0
2023,1,2023_01_LA_SEA,2023-09-10,LA,SEA,LA,SEA,away,4.5,-110,3.6,0.9,No Play,0.0,-0.2,-2.3,3.6,-17,13,30,win,21.5,0.9091,0.0
2023,1,2023_01_DAL_NYG,2023-09-10,DAL,NYG,NYG,DAL,home,3.5,-120,1.4,2.1,Watch,0.0,-0.1,2.8,-1.4,-40,0,40,loss,-36.5,-1.0,-0.0
2023,1,2023_01_BUF_NYJ,2023-09-11,BUF,NYJ,BUF,NYJ,away,-2.5,-110,-3.3,0.8,No Play,0.0,-0.8,4.0,-3.3,6,22,16,loss,-8.5,-1.0,-0.0
2023,2,2023_02_MIN_PHI,2023-09-14,MIN,PHI,PHI,MIN,home,-6.0,-110,-6.7,0.7,No Play,0.0,4.1,-1.1,6.7,6,34,28,push,0.0,0.0,0.0
2023,2,2023_02_GB_ATL,2023-09-17,GB,ATL,GB,ATL,away,3.0,-115,0.3,2.7,Watch,0.0,-0.6,0.6,0.3,1,25,24,win,2.0,0.8696,0.0
2023,2,2023_02_LV_BUF,2023-09-17,LV,BUF,LV,BUF,away,7.5,-110,5.4,2.1,Watch,0.0,3.3,-0.6,5.4,28,38,10,loss,-20.5,-1.0,-0.0
2023,2,2023_02_BAL_CIN,2023-09-17,BAL,CIN,BAL,CIN,away,3.5,-118,0.8,2.7,Watch,0.0,0.8,1.5,0.8,-3,24,27,win,6.5,0.8475,0.0
2023,2,2023_02_SEA_DET,2023-09-17,SEA,DET,SEA,DET,away,4.5,-110,3.3,1.2,No Play,0.0,0.2,-1.6,3.3,-6,31,37,win,10.5,0.9091,0.0
2023,2,2023_02_IND_HOU,2023-09-17,IND,HOU,HOU,IND,home,1.0,-115,-0.4,1.4,No Play,0.0,-4.8,-3.7,0.4,-11,20,31,loss,-10.0,-1.0,-0.0
2023,2,2023_02_KC_JAX,2023-09-17,KC,JAX,JAX,KC,home,3.5,-118,0.5,3.0,Lean,0.0,1.7,3.7,-0.5,-8,9,17,loss,-4.5,-1.0,-0.0
2023,2,2023_02_CHI_TB,2023-09-17,CHI,TB,TB,CHI,home,-2.5,-110,-5.7,3.2,Lean,0.0,-0.1,-4.3,5.7,10,27,17,win,7.5,0.9091,0.0
2023,2,2023_02_LAC_TEN,2023-09-17,LAC,TEN,TEN,LAC,home,2.5,-102,-0.2,2.7,Watch,0.0,-1.5,-0.2,0.2,3,27,24,win,5.5,0.9804,0.0
2023,2,2023_02_NYG_ARI,2023-09-17,NYG,ARI,ARI,NYG,home,5.0,-110,-0.8,5.8,Value,0.25,-2.4,-1.7,0.8,-3,28,31,win,2.0,0.9091,0.2273
2023,2,2023_02_SF_LA,2023-09-17,SF,LA,LA,SF,home,7.5,-115,5.3,2.2,Watch,0.0,-0.6,6.2,-5.3,-7,23,30,win,0.5,0.8696,0.0
2023,2,2023_02_NYJ_DAL,2023-09-17,NYJ,DAL,NYJ,DAL,away,8.5,-110,6.2,2.3,Watch,0.0,4.1,-0.6,6.2,20,30,10,loss,-11.5,-1.0,-0.0
2023,2,2023_02_WAS_DEN,2023-09-17,WAS,DEN,WAS,DEN,away,4.0,-110,-0.2,4.2,Lean,0.0,-2.0,-0.3,-0.2,-2,33,35,win,6.0,0.9091,0.0
2023,2,2023_02_MIA_NE,2023-09-17,MIA,NE,NE,MIA,home,2.0,-108,-1.1,3.1,Lean,0.0,0.8,1.2,1.1,-7,17,24,loss,-5.0,-1.0,-0.0
2023,2,2023_02_NO_CAR,2023-09-18,NO,CAR,CAR,NO,home,3.0,-102,0.7,2.3,Watch,0.0,-1.7,0.5,-0.7,-3,17,20,push,0.0,0.0,0.0
2023,2,2023_02_CLE_PIT,2023-09-18,CLE,PIT,PIT,CLE,home,2.5,-105,1.8,0.7,No Play,0.0,-2.2,1.1,-1.8,4,26,22,win,6.5,0.9524,0.0
2023,3,2023_03_NYG_SF,2023-09-21,NYG,SF,NYG,SF,away,10.5,-105,8.9,1.6,No Play,0.0,6.0,-1.4,8.9,18,30,12,loss,-7.5,-1.0,-0.0
2023,3,2023_03_IND_BAL,2023-09-24,IND,BAL,IND,BAL,away,7.5,-110,5.6,1.9,No Play,0.0,1.8,-2.3,5.6,-3,19,22,win,10.5,0.9091,0.0
2023,3,2023_03_TEN_CLE,2023-09-24,TEN,CLE,CLE,TEN,home,-3.5,-110,-4.4,0.9,No Play,0.0,1.3,-1.6,4.4,24,27,3,win,20.5,0.9091,0.0
2023,3,2023_03_ATL_DET,2023-09-24,ATL,DET,ATL,DET,away,3.0,100,1.3,1.7,No Play,0.0,-0.6,-0.4,1.3,14,20,6,loss,-11.0,-1.0,-0.0
2023,3,2023_03_NO_GB,2023-09-24,NO,GB,GB,NO,home,1.5,-110,-1.0,2.5,Watch,0.0,0.4,0.9,1.0,1,18,17,win,2.5,0.9091,0.0
2023,3,2023_03_HOU_JAX,2023-09-24,HOU,JAX,HOU,JAX,away,7.5,-110,6.6,0.9,No Play,0.0,0.0,-5.1,6.6,-20,17,37,win,27.5,0.9091,0.0
2023,3,2023_03_DEN_MIA,2023-09-24,DEN,MIA,DEN,MIA,away,6.0,-110,5.1,0.9,No Play,0.0,1.7,-1.9,5.1,50,70,20,loss,-44.0,-1.0,-0.0
2023,3,2023_03_LAC_MIN,2023-09-24,LAC,MIN,LAC,MIN,away,1.0,-115,0.6,0.4,No Play,0.0,-0.8,0.1,0.6,-4,24,28,win,5.0,0.8696,0.0
2023,3,2023_03_NE_NYJ,2023-09-24,NE,NYJ,NYJ,NE,home,2.5,-108,0.9,1.6,No Play,0.0,-2.3,0.1,-0.9,-5,10,15,loss,-2.5,-1.0,-0.0
2023,3,2023_03_BUF_WAS,2023-09-24,BUF,WAS,WAS,BUF,home,5.5,-105,3.2,2.3,Watch,0.0,-0.1,4.6,-3.2,-34,3,37,loss,-28.5,-1.0,-0.0
2023,3,2023_03_CAR_SEA,2023-09-24,CAR,SEA,CAR,SEA,away,5.0,-110,2.9,2.1,Watch,0.0,-0.6,-2.0,2.9,10,37,27,loss,-5.0,-1.0,-0.0
2023,3,2023_03_DAL_ARI,2023-09-24,DAL,ARI,ARI,DAL,home,11.5,-110,6.1,5.4,Value,0.25,-2.2,5.4,-6.1,12,28,16,win,23.5,0.9091,0.2273
2023,3,2023_03_CHI_KC,2023-09-24,CHI,KC,CHI,KC,away,13.0,-110,11.1,1.9,No Play,0.0,4.8,-4.8,11.1,31,41,10,loss,-18.0,-1.0,-0.0
2023,3,2023_03_PIT_LV,2023-09-24,PIT,LV,PIT,LV,away,3.0,-110,1.6,1.4,No Play,0.0,-2.2,-2.3,1.6,-5,18,23,win,8.0,0.9091,0.0
2023,3,2023_03_PHI_TB,2023-09-25,PHI,TB,TB,PHI,home,6.0,-110,0.9,5.1,Value,0.25,1.0,3.4,-0.9,-14,11,25,loss,-8.0,-1.0,-0.25
2023,3,2023_03_LA_CIN,2023-09-25,LA,CIN,LA,CIN,away,3.0,100,2.8,0.2,No Play,0.0,0.2,-1.1,2.8,3,19,16,push,0.0,0.0,0.0
2023,4,2023_04_DET_GB,2023-09-28,DET,GB,GB,DET,home,2.5,-102,-1.8,4.3,Lean,0.0,0.5,0.2,1.8,-14,20,34,loss,-11.5,-1.0,-0.0
2023,4,2023_04_ATL_JAX,2023-10-01,ATL,JAX,ATL,JAX,away,3.5,-110,0.5,3.0,Lean,0.0,-0.6,-1.1,0.5,16,23,7,loss,-12.5,-1.0,-0.0
2023,4,2023_04_MIA_BUF,2023-10-01,MIA,BUF,BUF,MIA,home,-2.5,-120,-4.3,1.8,No Play,0.0,6.2,3.4,4.3,28,48,20,win,25.5,0.8333,0.0
2023,4,2023_04_MIN_CAR,2023-10-01,MIN,CAR,CAR,MIN,home,4.5,-108,-0.6,5.1,Value,0.25,-2.1,-1.2,0.6,-8,13,21,loss,-3.5,-1.0,-0.25
2023,4,2023_04_DEN_CHI,2023-10-01,DEN,CHI,CHI,DEN,home,3.0,-108,0.4,2.6,Watch,0.0,-5.5,-3.6,-0.4,-3,28,31,push,0.0,0.0,0.0
2023,4,2023_04_BAL_CLE,2023-10-01,BAL,CLE,CLE,BAL,home,2.0,-110,-2.4,4.4,Lean,0.0,2.7,1.8,2.4,-25,3,28,loss,-23.0,-1.0,-0.0
2023,4,2023_04_PIT_HOU,2023-10-01,PIT,HOU,HOU,PIT,home,3.0,-110,0.7,2.3,Watch,0.0,-3.9,-1.7,-0.7,24,30,6,win,27.0,0.9091,0.0
2023,4,2023_04_LA_IND,2023-10-01,LA,IND,IND,LA,home,1.0,-110,-0.2,1.2,No Play,0.0,-2.3,-1.0,0.2,-6,23,29,loss,-5.0,-1.0,-0.0
2023,4,2023_04_TB_NO,2023-10-01,TB,NO,TB,NO,away,4.0,-110,2.0,2.0,Watch,0.0,0.7,0.2,2.0,-17,9,26,win,21.0,0.9091,0.0
2023,4,2023_04_WAS_PHI,2023-10-01,WAS,PHI,WAS,PHI,away,9.5,-110,7.3,2.2,Watch,0.0,3.7,-2.1,7.3,3,34,31,win,6.5,0.9091,0.0
2023,4,2023_04_CIN_TEN,2023-10-01,CIN,TEN,TEN,CIN,home,2.5,100,1.6,0.9,No Play,0.0,-2.9,0.2,-1.6,24,27,3,win,26.5,1.0,0.0
2023,4,2023_04_LV_LAC,2023-10-01,LV,LAC,LV,LAC,away,7.0,-115,4.4,2.6,Watch,0.0,0.6,-2.3,4.4,7,24,17,push,0.0,0.0,0.0
2023,4,2023_04_NE_DAL,2023-10-01,NE,DAL,NE,DAL,away,6.5,-108,4.8,1.7,No Play,0.0,4.4,1.1,4.8,35,38,3,loss,-28.5,-1.0,-0.0
2023,4,2023_04_ARI_SF,2023-10-01,ARI,SF,ARI,SF,away,15.0,-108,9.5,5.5,Value,0.25,6.4,-1.6,9.5,19,35,16,loss,-4.0,-1.0,-0.25
2023,4,2023_04_KC_NYJ,2023-10-01,KC,NYJ,NYJ,KC,home,9.5,-110,7.0,2.5,Watch,0.0,-3.1,5.4,-7.0,-3,20,23,win,6.5,0.9091,0.0
2023,4,2023_04_SEA_NYG,2023-10-02,SEA,NYG,NYG,SEA,home,2.5,-105,0.7,1.8,No Play,0.0,-2.3,-0.1,-0.7,-21,3,24,loss,-18.5,-1.0,-0.0
2023,5,2023_05_CHI_WAS,2023-10-05,CHI,WAS,CHI,WAS,away,6.0,-110,5.2,0.8,No Play,0.0,-1.8,-5.5,5.2,-20,20,40,win,26.0,0.9091,0.0
2023,5,2023_05_JAX_BUF,2023-10-08,JAX,BUF,BUF,JAX,home,-5.5,-110,-6.4,0.9,No Play,0.0,6.6,0.2,6.4,-5,20,25,loss,-10.5,-1.0,-0.0
2023,5,2023_05_HOU_ATL,2023-10-08,HOU,ATL,HOU,ATL,away,2.5,-110,2.3,0.2,No Play,0.0,-1.7,-2.5,2.3,2,21,19,win,0.5,0.9091,0.0
2023,5,2023_05_CAR_DET,2023-10-08,CAR,DET,CAR,DET,away,9.5,-110,4.7,4.8,Lean,0.0,1.0,-2.2,4.7,18,42,24,loss,-8.5,-1.0,-0.0
2023,5,2023_05_TEN_IND,2023-10-08,TEN,IND,IND,TEN,home,2.5,-110,-0.7,3.2,Lean,0.0,-2.5,-1.7,0.7,7,23,16,win,9.5,0.9091,0.0
2023,5,2023_05_NYG_MIA,2023-10-08,NYG,MIA,NYG,MIA,away,12.5,-110,6.5,6.0,Value,0.5,2.0,-3.0,6.5,15,31,16,loss,-2.5,-1.0,-0.5
2023,5,2023_05_NO_NE,2023-10-08,NO,NE,NO,NE,away,2.5,-110,1.4,1.1,No Play,0.0,-0.4,-0.3,1.4,-34,0,34,win,36.5,0.9091,0.0
2023,5,2023_05_BAL_PIT,2023-10-08,BAL,PIT,PIT,BAL,home,4.5,-108,4.1,0.4,No Play,0.0,-2.6,3.0,-4.1,7,17,10,win,11.5,0.9259,0.0
2023,5,2023_05_CIN_ARI,2023-10-08,CIN,ARI,ARI,CIN,home,3.0,100,0.2,2.8,Watch,0.0,-2.4,-0.7,-0.2,-14,20,34,loss,-11.0,-1.0,-0.0
2023,5,2023_05_PHI_LA,2023-10-08,PHI,LA,LA,PHI,home,3.5,-110,2.2,1.3,No Play,0.0,-0.5,3.2,-2.2,-9,14,23,loss,-5.5,-1.0,-0.0
2023,5,2023_05_NYJ_DEN,2023-10-08,NYJ,DEN,NYJ,DEN,away,2.5,-110,1.8,0.7,No Play,0.0,-2.6,-2.9,1.8,-10,21,31,win,12.5,0.9091,0.0
2023,5,2023_05_KC_MIN,2023-10-08,KC,MIN,KC,MIN,away,-3.5,-105,-4.4,0.9,No Play,0.0,-0.9,5.0,-4.4,-7,20,27,win,3.5,0.9524,0.0
2023,5,2023_05_DAL_SF,2023-10-08,DAL,SF,DAL,SF,away,3.5,-115,2.8,0.7,No Play,0.0,6.7,5.4,2.8,32,42,10,loss,-28.5,-1.0,-0.0
2023,5,2023_05_GB_LV,2023-10-09,GB,LV,GB,LV,away,1.0,-110,-0.5,1.5,No Play,0.0,-2.4,-0.4,-0.5,4,17,13,loss,-3.0,-1.0,-0.0
2023,6,2023_06_DEN_KC,2023-10-12,DEN,KC,DEN,KC,away,10.5,-108,9.1,1.4,No Play,0.0,4.7,-2.9,9.1,11,19,8,loss,-0.5,-1.0,-0.0
2023,6,2023_06_BAL_TEN,2023-10-15,BAL,TEN,TEN,BAL,home,5.5,-108,4.3,1.2,No Play,0.0,-1.8,2.5,-4.3,-8,16,24,loss,-2.5,-1.0,-0.0
2023,6,2023_06_WAS_ATL,2023-10-15,WAS,ATL,ATL,WAS,home,-1.5,-112,-2.6,1.1,No Play,0.0,-1.3,-2.4,2.6,-8,16,24,loss,-9.5,-1.0,-0.0
2023,6,2023_06_MIN_CHI,2023-10-15,MIN,CHI,CHI,MIN,home,3.0,-105,1.8,1.2,No Play,0.0,-4.3,-1.0,-1.8,-6,13,19,loss,-3.0,-1.0,-0.0
2023,6,2023_06_SEA_CIN,2023-10-15,SEA,CIN,SEA,CIN,away,3.0,-112,0.8,2.2,Watch,0.0,0.0,0.7,0.8,4,17,13,loss,-1.0,-1.0,-0.0
2023,6,2023_06_SF_CLE,2023-10-15,SF,CLE,CLE,SF,home,9.5,-105,4.5,5.0,Value,0.25,1.0,7.0,-4.5,2,19,17,win,11.5,0.9524,0.2381
2023,6,2023_06_NO_HOU,2023-10-15,NO,HOU,NO,HOU,away,-2.0,-110,-2.4,0.4,No Play,0.0,-2.5,1.4,-2.4,7,20,13,loss,-9.0,-1.0,-0.0
2023,6,2023_06_IND_JAX,2023-10-15,IND,JAX,IND,JAX,away,4.0,-110,3.4,0.6,No Play,0.0,-0.1,-2.0,3.4,17,37,20,loss,-13.0,-1.0,-0.0
2023,6,2023_06_CAR_MIA,2023-10-15,CAR,MIA,CAR,MIA,away,14.0,-110,6.5,7.5,Value,0.0,2.4,-2.6,6.5,21,42,21,loss,-7.0,-1.0,-0.0
2023,6,2023_06_NE_LV,2023-10-15,NE,LV,NE,LV,away,3.0,-118,1.7,1.3,No Play,0.0,-1.9,-2.1,1.7,4,21,17,loss,-1.0,-1.0,-0.0
2023,6,2023_06_ARI_LA,2023-10-15,ARI,LA,ARI,LA,away,7.0,-105,3.5,3.5,Lean,0.0,-0.8,-2.8,3.5,17,26,9,loss,-10.0,-1.0,-0.0
2023,6,2023_06_PHI_NYJ,2023-10-15,PHI,NYJ,NYJ,PHI,home,6.5,-105,4.0,2.5,Watch,0.0,-2.2,3.3,-4.0,6,20,14,win,12.5,0.9524,0.0
2023,6,2023_06_DET_TB,2023-10-15,DET,TB,TB,DET,home,3.0,-105,-1.2,4.2,Lean,0.0,1.2,1.5,1.2,-14,6,20,loss,-11.0,-1.0,-0.0
2023,6,2023_06_NYG_BUF,2023-10-15,NYG,BUF,NYG,BUF,away,15.5,-110,11.1,4.4,Lean,0.0,6.3,-3.3,11.1,5,14,9,win,10.5,0.9091,0.0
2023,6,2023_06_DAL_LAC,2023-10-16,DAL,LAC,LAC,DAL,home,1.5,-108,1.1,0.4,No Play,0.0,0.8,3.4,-1.1,-3,17,20,loss,-1.5,-1.0,-0.0
2023,7,2023_07_JAX_NO,2023-10-19,JAX,NO,NO,JAX,home,-2.5,-112,-2.8,0.3,No Play,0.0,1.4,0.1,2.8,-7,24,31,loss,-9.5,-1.0,-0.0
2023,7,2023_07_DET_BAL,2023-10-22,DET,BAL,DET,BAL,away,3.0,-105,2.1,0.9,No Play,0.0,2.8,2.2,2.1,32,38,6,loss,-29.0,-1.0,-0.0
2023,7,2023_07_LV_CHI,2023-10-22,LV,CHI,CHI,LV,home,2.5,-110,0.9,1.6,No Play,0.0,-4.2,-1.8,-0.9,18,30,12,win,20.5,0.9091,0.0
2023,7,2023_07_CLE_IND,2023-10-22,CLE,IND,IND,CLE,home,3.5,-112,1.5,2.0,Watch,0.0,-2.1,0.9,-1.5,-1,38,39,win,2.5,0.8929,0.0
2023,7,2023_07_BUF_NE,2023-10-22,BUF,NE,NE,BUF,home,7.5,-110,6.7,0.8,No Play,0.0,-1.9,6.3,-6.7,4,29,25,win,11.5,0.9091,0.0
2023,7,2023_07_WAS_NYG,2023-10-22,WAS,NYG,NYG,WAS,home,3.0,-112,0.1,2.9,Watch,0.0,-3.5,-1.9,-0.1,7,14,7,win,10.0,0.8929,0.0
2023,7,2023_07_ATL_TB,2023-10-22,ATL,TB,TB,ATL,home,-3.0,-105,-3.1,0.1,No Play,0.0,0.2,-1.4,3.1,-3,13,16,loss,-6.0,-1.0,-0.0
2023,7,2023_07_PIT_LA,2023-10-22,PIT,LA,LA,PIT,home,-3.5,-102,-3.7,0.2,No Play,0.0,0.1,-2.1,3.7,-7,17,24,loss,-10.5,-1.0,-0.0
2023,7,2023_07_ARI_SEA,2023-10-22,ARI,SEA,ARI,SEA,away,9.5,-112,5.6,3.9,Lean,0.0,0.7,-3.4,5.6,10,20,10,loss,-0.5,-1.0,-0.0
2023,7,2023_07_GB_DEN,2023-10-22,GB,DEN,GB,DEN,away,1.5,-112,-0.9,2.4,Watch,0.0,-3.0,-0.6,-0.9,2,19,17,loss,-0.5,-1.0,-0.0
2023,7,2023_07_LAC_KC,2023-10-22,LAC,KC,KC,LAC,home,-5.5,-115,-5.8,0.3,No Play,0.0,4.7,0.4,5.8,14,31,17,win,8.5,0.8696,0.0
2023,7,2023_07_MIA_PHI,2023-10-22,MIA,PHI,MIA,PHI,away,3.0,-112,2.0,1.0,No Play,0.0,3.3,2.8,2.0,14,31,17,loss,-11.0,-1.0,-0.0
2023,7,2023_07_SF_MIN,2023-10-23,SF,MIN,MIN,SF,home,7.0,-115,5.9,1.1,No Play,0.0,-0.5,6.9,-5.9,5,22,17,win,12.0,0.8696,0.0
2023,8,2023_08_TB_BUF,2023-10-26,TB,BUF,TB,BUF,away,10.0,-112,6.9,3.1,Lean,0.0,5.6,0.2,6.9,6,24,18,win,4.0,0.8929,0.0
2023,8,2023_08_HOU_CAR,2023-10-29,HOU,CAR,CAR,HOU,home,3.0,-102,-0.9,3.9,Lean,0.0,-3.0,-2.4,0.9,2,15,13,win,5.0,0.9804,0.0
2023,8,2023_08_LA_DAL,2023-10-29,LA,DAL,LA,DAL,away,6.5,-105,4.9,1.6,No Play,0.0,3.4,-0.0,4.9,23,43,20,loss,-16.5,-1.0,-0.0
2023,8,2023_08_MIN_GB,2023-10-29,MIN,GB,GB,MIN,home,1.0,-112,-1.4,2.4,Watch,0.0,-0.4,-0.3,1.4,-14,10,24,loss,-13.0,-1.0,-0.0
2023,8,2023_08_NO_IND,2023-10-29,NO,IND,IND,NO,home,2.0,-110,1.1,0.9,No Play,0.0,-1.7,0.9,-1.1,-11,27,38,loss,-9.0,-1.0,-0.0
2023,8,2023_08_NE_MIA,2023-10-29,NE,MIA,NE,MIA,away,7.5,-110,5.4,2.1,Watch,0.0,2.3,-1.6,5.4,14,31,17,loss,-6.5,-1.0,-0.0
2023,8,2023_08_NYJ_NYG,2023-10-29,NYJ,NYG,NYG,NYJ,home,3.0,-105,-0.9,3.9,Lean,0.0,-2.8,-2.2,0.9,-3,10,13,push,0.0,0.0,0.0
2023,8,2023_08_JAX_PIT,2023-10-29,JAX,PIT,PIT,JAX,home,2.5,-110,0.8,1.7,No Play,0.0,-1.8,0.5,-0.8,-10,10,20,loss,-7.5,-1.0,-0.0
2023,8,2023_08_ATL_TEN,2023-10-29,ATL,TEN,TEN,ATL,home,2.5,-110,-0.8,3.3,Lean,0.0,-2.0,-1.3,0.8,5,28,23,win,7.5,0.9091,0.0
2023,8,2023_08_PHI_WAS,2023-10-29,PHI,WAS,WAS,PHI,home,7.0,-110,4.0,3.0,Lean,0.0,-2.1,3.4,-4.0,-7,31,38,push,0.0,0.0,0.0
2023,8,2023_08_CLE_SEA,2023-10-29,CLE,SEA,CLE,SEA,away,4.0,-110,2.0,2.0,Watch,0.0,1.1,0.6,2.0,4,24,20,push,0.0,0.0,0.0
2023,8,2023_08_BAL_ARI,2023-10-29,BAL,ARI,ARI,BAL,home,9.5,-110,5.8,3.7,Lean,0.0,-3.5,3.8,-5.8,-7,24,31,win,2.5,0.9091,0.0
2023,8,2023_08_KC_DEN,2023-10-29,KC,DEN,DEN,KC,home,7.0,-118,6.3,0.7,No Play,0.0,-2.9,4.9,-6.3,15,24,9,win,22.0,0.8475,0.0
2023,8,2023_08_CIN_SF,2023-10-29,CIN,SF,SF,CIN,home,-4.0,-115,-7.7,3.7,Lean,0.0,6.2,-0.0,7.7,-14,17,31,loss,-18.0,-1.0,-0.0
2023,8,2023_08_CHI_LAC,2023-10-29,CHI,LAC,CHI,LAC,away,9.5,-108,4.4,5.1,Value,0.25,-0.2,-3.1,4.4,17,30,13,loss,-7.5,-1.0,-0.25
2023,8,2023_08_LV_DET,2023-10-30,LV,DET,LV,DET,away,7.0,-110,4.7,2.3,Watch,0.0,0.8,-2.4,4.7,12,26,14,loss,-5.0,-1.0,-0.0
2023,9,2023_09_TEN_PIT,2023-11-02,TEN,PIT,TEN,PIT,away,3.5,-120,1.1,2.4,Watch,0.0,-2.1,-1.7,1.1,4,20,16,loss,-0.5,-1.0,-0.0
2023,9,2023_09_MIA_KC,2023-11-05,MIA,KC,KC,MIA,home,-1.0,-108,-1.9,0.9,No Play,0.0,4.3,2.4,1.9,7,21,14,win,6.0,0.9259,0.0
2023,9,2023_09_MIN_ATL,2023-11-05,MIN,ATL,MIN,ATL,away,3.5,-108,-0.3,3.8,Lean,0.0,-1.3,0.5,-0.3,-3,28,31,win,6.5,0.9259,0.0
2023,9,2023_09_SEA_BAL,2023-11-05,SEA,BAL,SEA,BAL,away,6.0,-110,4.2,1.8,No Play,0.0,3.9,1.2,4.2,34,37,3,loss,-28.0,-1.0,-0.0
2023,9,2023_09_ARI_CLE,2023-11-05,ARI,CLE,ARI,CLE,away,13.0,-112,5.4,7.6,Value,0.0,0.3,-3.6,5.4,27,27,0,loss,-14.0,-1.0,-0.0
2023,9,2023_09_LA_GB,2023-11-05,LA,GB,LA,GB,away,3.5,-108,0.8,2.7,Watch,0.0,-1.2,-0.5,0.8,17,20,3,loss,-13.5,-1.0,-0.0
2023,9,2023_09_TB_HOU,2023-11-05,TB,HOU,TB,HOU,away,2.5,100,-0.1,2.6,Watch,0.0,-1.8,-0.2,-0.1,2,39,37,win,0.5,1.0,0.0
2023,9,2023_09_WAS_NE,2023-11-05,WAS,NE,WAS,NE,away,2.5,100,1.8,0.7,No Play,0.0,-1.8,-2.1,1.8,-3,17,20,win,5.5,1.0,0.0
2023,9,2023_09_CHI_NO,2023-11-05,CHI,NO,CHI,NO,away,9.0,-108,6.1,2.9,Watch,0.0,1.4,-3.2,6.1,7,24,17,win,2.0,0.9259,0.0
2023,9,2023_09_IND_CAR,2023-11-05,IND,CAR,CAR,IND,home,1.5,-112,-0.3,1.8,No Play,0.0,-3.2,-2.0,0.3,-14,13,27,loss,-12.5,-1.0,-0.0
2023,9,2023_09_NYG_LV,2023-11-05,NYG,LV,LV,NYG,home,-1.0,-110,-1.0,0.0,No Play,0.0,-3.1,-2.6,1.0,24,30,6,win,23.0,0.9091,0.0
2023,9,2023_09_DAL_PHI,2023-11-05,DAL,PHI,DAL,PHI,away,3.5,-118,1.1,2.4,Watch,0.0,3.3,3.7,1.1,5,28,23,loss,-1.5,-1.0,-0.0
2023,9,2023_09_BUF_CIN,2023-11-05,BUF,CIN,BUF,CIN,away,1.5,-108,-3.4,4.9,Lean,0.0,0.6,5.5,-3.4,6,24,18,loss,-4.5,-1.0,-0.0
2023,9,2023_09_LAC_NYJ,2023-11-06,LAC,NYJ,NYJ,LAC,home,3.0,-102,0.8,2.2,Watch,0.0,-2.1,0.2,-0.8,-21,6,27,loss,-18.0,-1.0,-0.0
2023,10,2023_10_CAR_CHI,2023-11-09,CAR,CHI,CAR,CHI,away,3.0,100,2.0,1.0,No Play,0.0,-2.8,-3.3,2.0,3,16,13,push,0.0,0.0,0.0
2023,10,2023_10_IND_NE,2023-11-12,IND,NE,NE,IND,home,1.0,-110,0.3,0.7,No Play,0.0,-1.9,-1.6,-0.3,-4,6,10,loss,-3.0,-1.0,-0.0
2023,10,2023_10_CLE_BAL,2023-11-12,CLE,BAL,CLE,BAL,away,6.0,-112,4.5,1.5,No Play,0.0,4.6,1.6,4.5,-2,31,33,win,8.0,0.8929,0.0
